_Collision Id,Borough,Boro,Easting,Northing,Vehicle Ref.,Vehicle Type,Vehicle Type (Banded),Vehicle Manoeuvres,Vehicle Skidding,Restricted Lane,Junction Location,Object in C/W,Veh. Leaving C/W,Veh. off C/W,Veh. Impact,VJNYPURP DECODED,Driver Sex,Driver Age,Driver Age (Banded), 
1200235580,HOUNSLOW,25,516264,177361,2,09 CAR,3 CAR,06 U-TURNING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,47,35-64,
1200235683,HOUNSLOW,25,513314,175339,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,43,35-64,
1200236195,HOUNSLOW,25,507492,174041,1,98 GOODS UNKNOWN KG (S/R),7 GOODS VEHICLE,99 UNKNOWN (S/R),0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,55,35-64,
1200236208,HOUNSLOW,25,510192,174972,2,21 GDS => 7.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,38,35-64,
1200236251,HOUNSLOW,25,513518,175895,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,39,35-64,
1200236546,HOUNSLOW,25,509846,175295,2,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,48,35-64,
1200237744,HOUNSLOW,25,510464,178292,2,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,21,17-24,
1200237944,HOUNSLOW,25,511039,175784,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,50,35-64,
1200238007,HOUNSLOW,25,520411,177950,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,24,17-24,
1200238699,HOUNSLOW,25,517694,177423,1,09 CAR,3 CAR,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,35,35-64,
1200238705,HOUNSLOW,25,510907,176639,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,57,35-64,
1200238711,HOUNSLOW,25,516657,177580,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,37,35-64,
1200238933,HOUNSLOW,25,511313,173052,3,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,07 ENTERING LAY-BY/HARD SHLDR,6 ENTERING MAIN RD,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,44,35-64,
1200239193,HOUNSLOW,25,509950,172273,1,09 CAR,3 CAR,06 U-TURNING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,50,35-64,
1200239202,HOUNSLOW,25,512262,176861,1,09 CAR,3 CAR,14 OVERTAKE STAT VEH O/S,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,27,25-34,
1200239319,HOUNSLOW,25,508001,173276,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 JCT APP,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,3 NOT TRACED,22,17-24,
1200239505,HOUNSLOW,25,516059,177452,1,08 TAXI,4 TAXI,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,47,35-64,
1200239593,HOUNSLOW,25,515321,176428,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,23,17-24,
1200239676,HOUNSLOW,25,511169,171373,1,19 GDS =< 3.5T,7 GOODS VEHICLE,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,35,35-64,
1200239825,HOUNSLOW,25,510577,175834,3,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,38,35-64,
1200239842,HOUNSLOW,25,512076,172540,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,30,25-34,
1200239895,HOUNSLOW,25,517549,177759,1,09 CAR,3 CAR,14 OVERTAKE STAT VEH O/S,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,1 LEFT CWY NEARSIDE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,2 FEMALE,39,35-64,
1200239923,HOUNSLOW,25,517834,177549,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,45,35-64,
1200239924,HOUNSLOW,25,517523,178160,3,19 GDS =< 3.5T,7 GOODS VEHICLE,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,22,17-24,
1200240030,HOUNSLOW,25,509976,172320,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,06 LAY-BY/HARD SHLDR,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,30,25-34,
1200240323,HOUNSLOW,25,514106,175469,1,09 CAR,3 CAR,99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),9 UNKNOWN (S/R),99 UNKNOWN (S/R),1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,25,25-34,
1200240343,HOUNSLOW,25,510544,174360,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,35,35-64,
1200240673,HOUNSLOW,25,510329,178291,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,32,25-34,
1200240803,HOUNSLOW,25,519055,178127,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,28,25-34,
1200240850,HOUNSLOW,25,513831,175470,1,09 CAR,3 CAR,16 GOING AHEAD LEFT BEND,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,22,17-24,
1200241545,HOUNSLOW,25,510945,178849,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,54,35-64,
1200241776,HOUNSLOW,25,517408,177850,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,5 OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,07 HIT BOLLARD,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,32,25-34,
1200241887,HOUNSLOW,25,514165,176935,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,1 LEFT CWY NEARSIDE,05 HIT BUS STOP,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,79,65+,
1200242505,HOUNSLOW,25,511366,173005,1,09 CAR,3 CAR,03 GOING AHEAD HELD UP,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,24,17-24,
1200242717,HOUNSLOW,25,510936,176601,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,09 HIT ROUNDABOUT,2 LEFT CWY NEARSIDE/REBOUND,01 HIT RD SIGN/ATS,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,21,17-24,
1200242875,HOUNSLOW,25,510940,176646,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,66,65+,
1200243053,HOUNSLOW,25,521053,177300,1,06 PRIVATE HIRE - LICENSED,5 PRIVATE HIRE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,07 HIT BOLLARD,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,35,35-64,
1200243260,HOUNSLOW,25,509090,174198,1,09 CAR,3 CAR,06 U-TURNING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,10 HIT KERB,1 LEFT CWY NEARSIDE,11 WALL OR FENCE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,38,35-64,
1200243790,HOUNSLOW,25,511174,178823,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,1 SKIDDED,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,00 NONE,1 LEFT CWY NEARSIDE,11 WALL OR FENCE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,21,17-24,
1200243936,HOUNSLOW,25,513540,174995,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,1 SKIDDED,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,3 LEFT CWY AHEAD AT JUNCTN,01 HIT RD SIGN/ATS,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,45,35-64,
1200244361,HOUNSLOW,25,515106,175546,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,1 SKIDDED,09 FOOTWAY,2 JCT CLEARED,10 HIT KERB,7 LEFT CWY OFFSIDE,01 HIT RD SIGN/ATS,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,21,17-24,
1200244413,HOUNSLOW,25,513567,175484,1,09 CAR,3 CAR,17 GOING AHEAD RIGHT BEND,1 SKIDDED,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,10 HIT KERB,2 LEFT CWY NEARSIDE/REBOUND,07 HIT NR/OFF BAR,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,28,25-34,
1200244416,HOUNSLOW,25,514055,176640,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,22,17-24,
1200245013,HOUNSLOW,25,511007,174321,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,7 LEFT CWY OFFSIDE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,32,25-34,
1200245139,HOUNSLOW,25,510481,172799,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,42,35-64,
1200246193,HOUNSLOW,25,510796,178880,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,34,25-34,
1200246501,HOUNSLOW,25,521312,178573,1,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,23,17-24,
1200246550,HOUNSLOW,25,512750,176638,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,10 HIT KERB,1 LEFT CWY NEARSIDE,11 WALL OR FENCE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,22,17-24,
1200247290,HOUNSLOW,25,515944,176548,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,48,35-64,
1200247331,HOUNSLOW,25,508859,174168,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,46,35-64,
1200247706,HOUNSLOW,25,510022,172329,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,34,25-34,
1200247817,HOUNSLOW,25,510531,174363,1,21 GDS => 7.5T,7 GOODS VEHICLE,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,37,35-64,
1200247856,HOUNSLOW,25,512228,176360,1,09 CAR,3 CAR,09 TURNING RIGHT,1 SKIDDED,09 FOOTWAY,5 LEAVING MAIN RD,10 HIT KERB,1 LEFT CWY NEARSIDE,04 HIT TREE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,21,17-24,
1200247978,HOUNSLOW,25,510956,176604,1,19 GDS =< 3.5T,7 GOODS VEHICLE,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,25,25-34,
1200248270,HOUNSLOW,25,514493,174890,1,09 CAR,3 CAR,08 WAITING TO TURN LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,33,25-34,
1200248302,HOUNSLOW,25,510188,174977,1,09 CAR,3 CAR,07 TURNING LEFT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,5 LEAVING MAIN RD,10 HIT KERB,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,46,35-64,
1200248374,HOUNSLOW,25,509649,172657,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,18,17-24,
1200248424,HOUNSLOW,25,509824,173671,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,39,35-64,
1200248522,HOUNSLOW,25,521152,178521,2,09 CAR,3 CAR,99 UNKNOWN (S/R),0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,3 NOT TRACED,67,65+,
1200248574,HOUNSLOW,25,512557,176559,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,1 SKIDDED,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,25,25-34,
1200248651,HOUNSLOW,25,519609,177671,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,79,65+,
1200248704,HOUNSLOW,25,515959,176554,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,1 MALE,27,25-34,
1200249894,HOUNSLOW,25,518080,178593,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,19,17-24,
1200250003,HOUNSLOW,25,511517,176359,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,8 JCT MID,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,21,17-24,
1200250025,HOUNSLOW,25,513548,174999,2,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,48,35-64,
1200250142,HOUNSLOW,25,510422,175199,2,09 CAR,3 CAR,04 SLOWING OR STOPPING,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,71,65+,
1200250599,HOUNSLOW,25,510539,175324,3,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,34,25-34,
1200250643,HOUNSLOW,25,510609,173109,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,34,25-34,
1200251046,HOUNSLOW,25,512813,172039,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,4 ENTERING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,37,35-64,
1200251188,HOUNSLOW,25,514967,176511,2,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,50,35-64,
1200251440,HOUNSLOW,25,510923,173902,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,10 HIT KERB,1 LEFT CWY NEARSIDE,02 HIT LAMP POST,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,48,35-64,
1200251481,HOUNSLOW,25,510880,176645,2,09 CAR,3 CAR,16 GOING AHEAD LEFT BEND,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,2 JCT CLEARED,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,34,25-34,
1200251484,HOUNSLOW,25,510414,178285,1,19 GDS =< 3.5T,7 GOODS VEHICLE,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,54,35-64,
1200251698,HOUNSLOW,25,520503,178276,1,09 CAR,3 CAR,16 GOING AHEAD LEFT BEND,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,04 HIT PARKED VEH,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,2 FEMALE,27,25-34,
1200252140,HOUNSLOW,25,513678,176821,3,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,1 MALE,31,25-34,
1200252251,HOUNSLOW,25,514533,175971,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,6 ENTERING MAIN RD,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,33,25-34,
1200252435,HOUNSLOW,25,510565,175401,2,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,33,25-34,
1200252690,HOUNSLOW,25,521461,178547,3,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,40,35-64,
1200253032,HOUNSLOW,25,516195,175957,1,09 CAR,3 CAR,09 TURNING RIGHT,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,3 LEAVING R'ABOUT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,2 COMM TO/FROM WORK,2 FEMALE,76,65+,
1200253135,HOUNSLOW,25,521359,178542,1,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,1 JNY PART OF WORK,1 MALE,37,35-64,
1200253530,HOUNSLOW,25,520182,177130,2,09 CAR,3 CAR,05 MOVING OFF,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,0 NOT AT JCT,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,5 OTHER/NOT KNOWN,2 FEMALE,90,65+,
1200254050,HOUNSLOW,25,510400,171569,1,09 CAR,3 CAR,18 GOING AHEAD OTHER,0 NO SKIDDING/OVERTURN,00 ON MAIN CW - NOT REST.,1 JCT APP,00 NONE,0 DID NOT LEAVE,00 NONE,1 FRONT HIT FIRST,6 UNKNOWN,1 MALE,23,17-24,
